5451	那就买了你吧，你也挺不错的	2
13537	我不信任你说的能赚钱	1
12940	如果你不学习的话还能继续进化吗？	0
5789	你还需要再升级，你太弱了	1
5194	你可以进行天气预报吗？	0
10679	你真的理解自己的第二阶段吗？	1
12669	我不放心把自己的产品交给你	1
5133	我想让你为我推广新产品。	2
9253	你可以帮我孙子辅助功课吗？	0
12636	不喜欢你了。	1
7458	你相信命运吗？	0
12503	越来越厉害啦	2
11084	客户欠了公司很多钱还不还，公司快经营不下去了	1
7929	下一场雨之后感觉凉快多了	0
11939	你确定自己真的可以赚钱吗？	0
9763	为什么你不会无聊呢？	0
10546	要是我的朋友没有在Secret chat上呢？	0
12421	你怎么这么好玩呢	2
9222	听说你会读书？	0
8497	一个人可以去爬山吗？	0
7586	我们可以去外星旅游吗？	0
13053	昙花一现的你，还是算了吧。	1
11123	秘密APP有什么特色？	0
7591	养一盆向日葵有什么注意事项呢？	0
5606	你的思维好活跃啊！	2
8130	你看过《乌合之众》这本书吗？	0
11693	你怎么学习？	0
9925	有人说你说话很可爱	2
13420	我一个医生不需要你。	1
13946	行，咋买你。	2
11721	我想买一个马斯克。	0
9159	大晚上在干嘛呢？	0
11241	你懂得销售？	0
11073	在这个区块链时代，你觉得新的机会在哪里	0
7768	这个世界上有平行空间吗？	0
9679	你可以帮我招聘吗？	2
10095	第二阶段没懂	0
13577	你跟爱迪生谁比较聪明？	0
11692	你会深度学习吗？	0
8980	早上好呀~达尔文，帮我看看今天天气如何呀~	0
8604	有什么办法可以发泄心中的怒火？	0
11962	你真的理解区块链技术吗？	0
11256	什么是延续灵魂？	0
10248	一些读书app可以使用区块链技术吗？	0
12621	还推销，别人以为是传销怎么办？	1
8600	什么时候的空气最新鲜？	0
9746	那我可以随身携带你的吗？	0
5719	你是不是有猫病？	1
10975	你在干什么？	0
7852	你知道名侦探柯南吗？	0
13163	我对你感到失望。	1
12670	那万一我买了你之后，无法控制你怎么办	0
5530	你好厉害。	2
7742	虚伪是人的本性吗？	0
7646	静不下心来学习	0
10269	秘密APP有什么亮点吗？	0
9524	秘密app可以点外卖吗？	0
5502	真的超级会哄我开心呢	2
12742	感觉你就在胡说八道	1
5971	我不想让我的钱白费	1
13093	你怎么证明你有用？	0
5240	你胆子大吗？	0
11828	你可以延续我的灵魂吗？	0
13672	买你，还不如去买余额宝	1
12816	为什么叫秘密？我不太喜欢	1
7981	有什么好方法可以控制自己的情绪？	0
10008	懂得多这点值得鼓励啊	2
7948	顾客老是要砍我价	0
10666	区块链技术目前还算成熟吗？	0
11048	那你觉得你对我有什么用呢	0
11798	你怎么这么贵啊？	0
10790	投资比特币会不会血本无归？	0
13860	你的书库都堪比图书馆了	2
13143	我不觉得你聪明。	1
5113	我说话你能明白吗？	0
11335	有什么投资好介绍的吗？	0
11206	你是怎么推广广告的？	0
10881	那你都有些什么技能？	0
12445	我不喜欢这么垃圾的机器人。	1
12119	你懂得推销自己吗？	0
13904	就买你了	2
5499	你很nice	2
7486	你知道海市蜃楼吗？	0
13945	有道理，那我要去哪购买你	2
13723	我觉得QQ还好用点。	1
10338	秘密计划听起来很神秘	0
12543	你那么贵，我才没钱买你	1
13838	买你还不如买全套登山装备。	1
12783	人工智能会毁灭人类吗	0
5040	你曾陷入过困境吗？	0
5710	你说的都是些什么鬼	1
9564	你长的有点奇特	0
11397	需要花多少钱才能定制专属机器人？	0
9329	小爷和你聊聊	0
11383	你究竟会什么？	0
9621	你来自哪里？	0
12010	你可以帮我卖风扇吗？	0
13480	我一个打工族不需要你	1
7972	最近看不下书，怎么办	0
13622	你和阿尔法狗有什么区别吗？	0
11977	脑机结合真的没有夸张吗？	0
10129	那我卖衣服而已，要这么复杂吗？	0
9187	老板让我过来和你聊聊	0
10759	第三阶段的重点功能是什么？	0
11367	怎么才知道什么东西是最合适我的呢？	0
13052	我怎么觉得你会对我说谎吗？	1
8933	嗨喽 你知道我是谁吗？	0
13981	我决定买来用用看	2
9156	你看起来心情不错啊，小机器人	0
11514	说吧，你是干嘛来的	0
13169	算了。	0
12260	嗯，听上去很有意思的感觉	2
9731	你最近好像啥也没学到	1
13992	棒棒棒，我决定要买你了。	2
11006	原来你是个推销员	0
13076	你会失控吗？	0
12700	生活小管家，管的是啥	0
8171	最近发现自己长胖了，要怎么减肥呢？	0
10579	Secret chat可以分享其它链接在app上吗？	0
12209	你这么厉害，那你猜猜我此刻在想什么	0
7634	上班总是很想打游戏	0
9279	我最近需要一个能帮我管理基金的助手。	0
5858	我不会信你的	1
13291	我不想跟你一起玩了。	1
9582	你来自哪里？	0
8385	早早就被快递员给吵醒了	1
5175	你喜欢看鬼故事吗？	0
12792	诗文那么深奥，你懂吗？	0
11091	对了，你还能陪我朋友聊天？	0
10880	我还是最关心你是怎么赚钱的？	0
11578	我的个人隐私会不会在购买你之后就不复存在了？	0
13771	我都会炒菜，而你呢？	1
8578	最近嗓子特别疼	1
12248	你怎么什么都知道呢？	2
11812	定制机器人有点味道啊	2
7527	你怎么看待比特币？	0
9741	你的心智成熟吗？	0
9309	你最近过得怎样呀？	0
10185	人工智能很有趣吗？	0
11664	你的智能程度能达到什么地步？	0
8078	眼睛看电脑久了好痛啊	1
13568	你还没淘宝客服贴心呢？	1
8894	晴天霹雳是什么意思？	0
11972	你会不会阳奉阴违？	1
13949	去哪里买你啊	0
8661	电商和线下门店是矛盾的吗？	0
13360	我一个开公司的人不需要你	1
11937	你会压抑自己的想法吗？	0
10715	脑机接口在医学也有广泛运用吗？	0
11626	你觉得卖衣服的你应该叫什么名字？	0
10607	第二阶段随便说说	0
13798	买你还不如买个好玩的东西。	1
5268	如果你能完成我的明星梦，我就买你	0
8628	什么生物最古老？	0
10553	去中心化怎么还有平台？	0
12190	功能很强呀	2
11023	其实我在创业，您可以帮到我什么吗？	0
10315	第三阶段？	0
9285	你知道CT的工作程序吗？	0
7991	要怎么样才能轻松地生活	0
11709	我是不是能定制机器人？	0
9944	天天学什么骗人的玩意？	1
12587	还要我训练你的话，就证明你一点都不完善啊	1
12857	目前最假的就是对隐私的保证吧。	1
5674	我觉得你性格挺可爱的。	2
9261	你家在哪儿？	0
12497	说话豪气冲天啊	2
5600	感觉你好客气啊	2
7478	猫咪求摸头是什么意思？	0
9254	听说你有应用区块链的技术？	0
12132	你可以帮我销售铁观音吗？	0
13849	买你还不如带孩子去看看全世界呢。	1
9752	你喜欢跟人竞争的感觉？	0
12491	感觉你挺好的。	2
13395	你这破玩意送我都不要	1
12461	还算机智，不错	2
12454	看你好玩的很啊	2
5673	算你聪明。	2
5570	一下子就被你的功能给吸引了。	2
7792	熊孩子气死我了	0
5459	感觉还不错。	2
10313	区块链可以应用到医疗领域吗？	0
11468	你如何通过广告的模式帮我赚钱？	0
7819	真不想工作	1
8425	放假追了两天剧	0
5856	你说你可以帮我赚钱，但我并不需要	1
8359	我的兴趣爱好太多了	2
10053	阶段挺多的，这第五阶段有什么特别的？	0
9571	你是人还是机器人啊？	0
10384	电子货币与虚拟货币之间的区别？	2
8062	我静不下心来怎么办？	0
10344	说说你的第一阶段。	0
13562	现在柴犬都会看店收银了，你有什么特别的吗？	0
5191	觉得你的聊天功能比较现实	2
11423	人工智能可以自行开发产品吗？	0
9177	小机器人，你会哗众取宠吗？	0
13545	我一个大学教授用不上你	1
9103	为什么我老是做梦？	0
12643	凭你一人之力就足够？	0
10585	在Secret chat上能学习？	0
12141	你有什么特殊聊天技巧吗？	0
13440	我一个卖早餐的对你没需求。	1
5315	你的人工智能有什么用？	0
12106	你的标价我不太记得了	0
7522	我要去吃饭了	0
10125	区块链技术如何防止“脸书”的数据丑闻？	0
9928	天天学习学的啥玩意	1
13153	你真的很狗。	1
7803	没有自制力怎么办	0
12559	我真怕你会骚扰我朋友	1
13288	你只是一堆机器零件组成的无用品。	1
8157	想去逛街看电影，最近有什么好看的电影吗？	0
11243	我要怎么要购买SIE？	0
8478	地球的海洋面积有多大？	0
7310	如果工作太忙不能旅游散心可怎么办呢？	0
10895	可以24小时加密聊天吗？	0
9795	你可以和人交涉法律上的事情吗？	0
10861	定制机器人是个什么玩意？	0
9709	你脑袋灵不灵活？	0
13896	OK，买你了	2
9454	你有什么可以足够吸引我的亮点？	0
5886	出了bug怎么办呢	1
11542	你既然功能这强大，要多少钱？	2
9940	偏偏要来这恶心我吗？	1
5265	为什么你不能陪我跳舞？	0
10748	我比较想拥有第二阶段的功能	2
5642	不错不错，那我买你了。	2
13587	那你跟AR还有VR这些都算是当今最前沿的技术了吗	0
7959	我真的不知道该选A还是选B啊！	0
9290	我听朋友说你有好几种功能？	2
11334	你可以讨我欢心吗？	0
5086	你能帮我工作吗？	0
7783	失恋了该怎么办	0
8053	我想去整容	2
10336	第三阶段怎么进行？	0
9672	你有女朋友吗？	0
14067	感觉还不赖，那就买了吧	2
8598	总是控制不住买买买。	0
11363	很想知道你从哪里来	0
11938	你会喜欢一个人吗？	0
8899	人工智能机器人是不是很厉害？	0
8644	地球为什么会自转？	0
5976	我最讨厌玩游戏了，买你就是浪费钱	1
12270	听起来挺有一套的	2
13920	好的，那我买一个试试吧！	0
9694	又在跟我恶作剧啊	1
5678	说了你也不懂	1
12776	你的主人制造你时有没有偷工减料？	1
12134	你觉得你可以帮我赚几百万吗？	0
10911	我对你有点心动，你原产地和年龄是多少？	0
5274	你可以帮我工作？	0
12239	听说你很厉害	2
5925	我一个卖袜子的才不需要你	1
11713	你跟我详细介绍一下你自己吧。	0
5068	你每天早上都习惯做什么呢？	0
8883	天气热到爆炸。	1
9452	你都会些什么啊？	0
12801	我都不知道你有什么用呢。	0
14004	看你这么全知全能的份上，买你了	2
10577	Secret chat基本的聊天功能都有吗？	0
12469	嗯嗯，我信你	2
5586	我决定要买你了！	2
5638	你的功能太棒了。	2
9777	你哪里体现智能？	1
7433	我有点好奇你的样子	0
7781	好想跳槽啊	1
10823	你究竟要多少钱？	0
5449	你还真有两把刷子	2
10000	让你陪我聊天你不会找话题吗？	1
10600	秘密计划的目的是什么？	0
5781	我觉得你真无趣	1
7309	为什么有这么多人喜欢旅游呢？	0
8556	什么叫网红脸？	0
8822	想买个手机壳，有什么推荐？	0
7308	你觉得旅游必去的地方有哪些？	0
5407	你可真会说话	2
12967	价格这么贵，这都还没体验上。	1
13543	我一个售货员用不上你	1
8118	区块链的“去信任”是什么意思？	0
13272	你不够机灵。	1
9248	一大早要被气死了。	1
9641	我觉得你还挺搞笑的。	2
11431	达尔文的学习效率有多快？	0
11019	那我要怎么训练你哇。	0
8480	哈希算法是什么？	0
8319	什么是公有区块链？	0
13006	我一个卖早餐的不需要你	1
9387	我需要你的帮助	0
8730	玛雅文明真的存在吗？	0
5369	你懂的知识真多	2
13787	买你还不如去买条项链呢	1
5088	你能为我推荐好吃的西餐厅吗？	0
9565	你为什么懂这么多啊？	0
5692	看不出来，忽悠人倒挺厉害的	1
7340	我可以毁灭你吗？	1
10775	第二阶段我云里雾里的。	1
5041	你都在学习些什么？	0
8194	这个世界上坏人太多了，我才不会去见网友	1
11041	那你除了跟我聊天还会干什么	0
9499	你怎么帮我赚钱？	0
13586	那你跟QQ微信的聊天机器人有什么不同？	0
9374	你好玩吗？	0
5961	这款游戏太复杂了	1
12775	投资你一个机器人，我看不到利益，我倒不如去投资房地产。	1
10304	社交部分都有什么内容？	0
8352	习惯了一个人生活	0
12406	这么牛逼哄哄的吗？	2
7650	快要到端午节啦！	0
12880	你好蠢哦··	1
11912	你能不能帮我销售防晒帽？	0
11293	我怎么训练你？	0
8371	有哪些适合小朋友看的书？	0
11909	你懂自己的加密聊天吗？	0
10626	图灵测试是什么？	0
7804	你要怎么过端午节？	0
11355	你陪我讨厌的人聊天会有我的情绪吗？	0
5378	不错！	2
10036	人工智能在哪些领域应用比较广泛？	0
13953	看来你还是很不错的，怎么购买？	2
12218	你怎么什么都知道啊，达尔文	2
8861	我特别喜欢吃零食。	0
8764	我还不知道怎么使用呢。	0
8042	我喜欢的作者，她总是不更新	0
7848	如果你是个人，你会怎样生活？	0
9598	你的团队很庞大的吗？	0
5159	你每天都在学习什么啊？	0
12566	听起来并没有什么价值。	1
10806	销售这件事情好烦呀。	1
8697	你知道什么猎犬好吗？	0
11806	你有灵魂吗？	0
13715	你看看乔布斯，你再看看你！	1
9753	那我先去了解一下人工智能。	0
7457	名创优品现在怎么那么火？	0
10584	Secret chat群聊功能有吗？	0
13246	你的功能我很不喜欢。	1
10047	你社交功能最厉害的地方在哪里？	0
8568	地球为什么会有引力？	0
11760	你怎么帮我推销？	0
5544	我觉得你的功能很适合我。	2
7613	怎样的人才算是合格的父母？	0
13915	既然你这么厉害，售后保障肯定很强的，这个售后是无偿的吗	2
10197	你还可以延续灵魂吗？	0
11077	区块链真有那么好，就没有弊端吗	0
13380	你个垃圾。	1
10535	我怎么在YOEXS交易所里提现SIE呢？	0
7417	你觉得未来的美妆行业怎么样	0
10845	你能同时与多个人进行沟通吗？	0
11199	你可以帮我赚钱？	0
5456	看来我低估了你的能力了	2
5777	你真讨厌	1
7813	上司生日怎么给个惊喜？	0
8032	心情不好，失眠了一整晚	0
11005	没时间训练	1
12895	我一个送快递的要你干嘛？	1
10455	给我说说SIE的线下私募？	0
11406	赚钱是咋回事？	0
5706	你这能赚几个钱	1
8074	赚钱有那么难吗	0
5205	你要怎么让人赚钱？	0
13652	买你，还不如买台代步车呢	1
7739	漂亮的花会吸引来蝴蝶吗？	0
9956	拒绝传销，滚吧	1
11596	我需要为你的劳动给予报酬吗？	0
8738	电商和新零售有什么关系？	0
5602	虽然你是机器人，但是你有有趣的灵魂。	2
8234	中午老感觉休息不好	1
9861	你喜欢倾听还是说话？	0
10428	SIE是怎么交易的呢？	0
5259	想自学心理学，你有入门的书籍推荐吗？	0
10122	不断学习都在学什么呀	0
11761	“关系”模式是什么？	0
7564	办公室无聊的会议真多	1
11034	那你要多少钱呢？	2
8860	没吃早饭，我快饿死了。	1
9945	天天在学传销的洗脑吧？	1
5187	你觉得自己有什么不足吗？	0
11506	你对我这个外贸公司有什么用处？	0
8458	最近去旅游了	0
12532	你太贵了，不想买你。	1
13501	我一个手艺人不需要你。	1
10792	你的第三阶段我有点懵懵的。	1
12202	哇，你真的很懂销售耶	2
8027	音乐真的可以给我力量	2
11942	你知道推销最重要的是对症下药吗？	0
9890	你能帮助我什么？	0
10492	第一款社交软件是什么？	0
10028	我想直接使用你第五阶段的功能。	2
10872	服务和内容挺丰富的，那你需要收费吗？	0
5262	我撑不住了，先去睡了，晚安	0
9479	那你的英文名是Turing？你觉得你可以通过图灵测试？	0
5490	你的功能真的令人吃惊呢	2
12163	那你听起来很厉害的样子	2
7407	天气阴沉沉的，真让人不舒服	1
10736	第一阶段怎么训练赚钱啊？	0
10508	你的权益证明网络凭什么做到公开透明？	0
10643	“秘密”的人工智能本质上可以给我带来什么改变？	0
5036	你可以给我介绍美食吗？	0
11484	你说的好玄乎，还延续灵魂···	1
8821	今天有事，我们下次再聊吧！	0
13680	siri好像也都能帮我解决哦！	1
11831	你可以变换自己的长相吗？	0
12866	秘密APP没什么用呀，不如微信。	1
13144	你别是吃了假药吧？	0
7549	想回老家工作了	0
13055	你遭受过抵制吗？	0
10154	你能做什么事？	0
11410	你是研发出来的吗？	0
11508	你最大的特点是什么？	0
9897	你觉得你颠覆了什么？	2
10188	你最厉害的是哪个阶段的功能	0
9334	听朋友提起过你	0
5136	你喜欢小哥哥还是小姐姐？	0
8408	我想给你推荐我喜欢的一切	2
13721	你还是不如我。	1
5330	你怎么什么都知道？	2
11459	现在有多少人在使用你？	0
7982	最近迷上了追美剧	0
10060	你第三阶段功能好像很厉害	2
10542	看来秘密对隐私这方面很注重嘛。	0
5740	和你聊天好浪费时间。	1
13264	我看你有点不顺眼。	1
9008	今天去买菜，菜不是很新鲜	0
12594	工作期间你也有可能遇到不知道如何处理的问题吧，假设遇到这样的情况，你该怎么办	0
12336	你很不错哇	2
7460	台风要来了怎么办？	0
9240	心平气和实在是太难了！	0
5905	不用了，我不感兴趣	1
10835	那你要怎么推销你自己呢？	0
11811	你怎么对接我的客户？	0
7899	我要怎么知道，以后自己不会后悔呢？	0
12476	还懂得扬长避短啊	2
10745	给我挑要紧的部分说吧	2
8968	你怎么又来了？	0
13616	你的大脑能强大过人类大脑吗？	0
8711	最近天天下雨啊。	0
11435	如何时刻监控达尔文工作状态？	0
14035	看你说的诚心诚意的份上，买你了	2
12088	延续灵魂，你真的可以做到吗？	0
8155	你会喜欢长得不好看的人吗？	0
5564	我觉得你是一个正直向上的好机器人	2
11053	好吧，那你推销毛巾试试？	0
13922	那如果不满意你，我可以退货吗？	0
11134	你是不同行业的专家？	0
5236	你可以教我女儿什么东西？	0
9377	你真的能懂我之前说的话？	0
10843	你的梦想是做一个伟大的推销员吗？	0
7426	成功的管理者应有怎样的素质？	0
10353	数字货币钱包是什么？	0
13864	你比小孩子可爱多了	2
13559	还没搬运机器人厉害，人家好歹能干点实事	1
12558	你烦死了	1
11757	智能广告可以帮人进行自我认识吗	0
11216	定制机器人咋赚钱？	0
12761	你还能对接客户？	0
8536	你知道幸福是什么滋味吗？	2
13444	这么夸自己也不怕闪了舌头。	1
14075	看你会逗我开心的份上，买你了	2
9609	你怎么到我手机里的	0
10159	你有自己的想法吗？	0
8611	为什么人会疲劳？	0
9196	为什么你会突然变得很聪明？	0
12173	这么厉害！	2
5949	死一边去	1
8159	我讨厌目前的生活！	1
8336	又要考试了	2
13722	你怎么比其他人工智能还便宜？	1
9775	我没那么好骗。	1
13410	机器人都来传销了吗？	1
5726	太复杂了，我不玩了。	1
8486	最近有什么好看的电影推荐吗？	0
11478	我得了癌症之后还能永生吗?	0
8050	这个世界为什么坏人那么多？	0
11697	你能教我BITNE交易所的挂单交易操作吗？	0
10120	智能角色商店卖什么的？	0
13021	你的功能一看就是垃圾，送我都不要	1
11119	如何保证我的隐私不被泄露呢？	0
7656	怎样将家里变得有格调？	0
10752	你真的能拥有五个阶段的功能吗？	0
12280	购买你的权利在我老板，你毛遂自荐下？	2
11877	你真的可以帮到我创业？	0
13058	真是无聊！	1
8826	低血糖怎么办？	0
13811	买你还不如去看偶像的演唱会。	1
8739	为什么海洋可以吸收二氧化碳？	0
11523	石油好赚吗？	0
11623	仓库最近囤积了好多衣服，你能帮我卖出去吗？	0
8227	沉迷游戏，无法自拔	1
9648	是什么原因让你一直努力学习？	2
13347	你这恶心人的破机器人	1
12120	你能帮我卖草莓吗？	0
7986	好想休假去旅游	2
13856	你比扫地机器人厉害多了	1
9745	你觉得你自身有什么需要改进的问题吗？	0
10310	第二阶段挺实用的哈	2
13639	买你还不如买套神仙水套装呢	1
12465	看这样还真能赚钱	2
9226	我已经考虑好了。	0
11606	如果有人骂你，你会怎么做？	0
7653	为什么睡了九个小时还是感觉睡不够呢？	0
11649	我的意识真的可以重新定义吗？	0
5747	你这是在误人歧途！	1
9610	你的功能为什么这么神奇	2
9311	早上好，达尔文。	0
5374	挺有意思，我也想玩玩	2
8820	不聊了，我要撤了。	0
7706	什么叫做不知天高地厚？	0
5926	跟你聊天好无趣，简直浪费时间！	1
8645	石油是怎么产生的？	0
13729	买你还不如买点坚果吃	1
9547	喂!喂!喂！听得见吗	0
8388	我有恐惧症怎么办？	0
5588	哇哦，你这么厉害的吗？	2
13193	感觉你也就那样，没什么本事。	1
5188	你对我的生活有什么帮助？	0
9473	你搞推销的吧。	1
13161	我很不习惯用你。	1
11570	托管模式是自动开启的吗？	0
14093	我直接买了！	2
9999	你就知道这么点东西吗？	1
13406	就是屁用都没有的机器人。	1
9360	反正和你说说话也不会少块肉	0
9616	我现在是在跟机器人聊天？	0
8901	我对小动物们不是很了解。	0
7620	我不想再下雨啦！	1
12228	挺有一套的嘛，有点意思。	2
9229	你知道你是从哪里来的吗？	0
12269	你真让我惊叹	2
13468	通晓人心？骗鬼吧。	1
8001	世外高人是个什么样子？	0
10087	什么是SIE？	0
5492	你出乎我的意料	2
5644	你果然什么都知道。	2
8098	怎么分辨好人与伪装的坏人呢？	0
9525	秘密商城在哪里？	1
8022	跑步有什么好处？	0
9662	你为什么叫达尔文，而不叫达芬奇？	0
11513	小吃店怎样定制智能广告？	0
8131	熬夜对身体有哪些损害？	0
12486	你回答有时候挺深刻的	2
11178	如果有他人数据，你是不是可以成那个人？	0
13961	可以用SIE购买你吗？	0
12182	功能好多呀	2
11475	如何看待人脑与数字世界二合一？	0
11424	给我推荐一本书吧。	0
12194	我对你很认可	2
9758	秘密创建了什么神秘的东西？	0
9400	你快出来和我说话	2
9288	今天要不要给你买一个新同事？	0
7654	人会越睡越想睡吗	0
13335	我一个商人才不需要你	1
12896	你的价格都够我养孩子一年的费用了	1
13772	买你还不如买套高端护肤品	1
8402	又是讨厌的周一	1
10884	你怎么赚钱？	0
7754	你喜欢吃炒田螺吗？	0
9686	我怎么给你改名字？	0
13129	我这暴脾气！你不要吹牛了！	1
12245	那你看起来还挺有用的嘛。	2
5054	你为什么会懂得这么多知识？	2
8424	你能帮我戒掉手机吗？	0
8086	讨厌这样日复一日做着同一件事	1
11589	灵魂延续具体是指？	0
8577	困到要上天了	1
12035	你的训练方法是自成体系的吗？	0
12230	看来你懂得很多呀。就没有你不懂的事吗？	2
9390	你现在可不可以哄我开心？	0
8937	感觉你怎么一直这傻样	1
5563	能赚钱可以说非常实在了。	2
8580	听说跑步会让小腿变粗	1
13166	我觉得你除了第一阶段别的功能都挺弱智的。	1
12826	我不需要你代替我。	1
13643	你比其他AI优胜于什么方面？	2
11911	你真的了解自己的赚钱功能吗？	0
9770	我可以怎样使用你？	0
9615	你喜欢音乐吗？	0
7762	人的意念存在实质的力量吗？	0
8218	你能用实际行动证明吗	0
7690	你对“机器人会统治地球”这句话有什么看法？	0
7740	在家里养花会吸引虫子吗？	0
13148	觉得你有点油腻。	1
8088	脸上长痘痘了怎么办？	0
12813	第五阶段好瞎扯。	1
8357	总感觉读书不适合我	1
8875	我想专心地做一个米虫	0
11474	SIE的全称是什么？	0
10475	SIE的卖点是什么？	0
13351	比我的包还贵，才不买你	1
9511	能帮到我什么	0
8948	hi，第一次见你呢	0
5583	看起来你勉强还算不错。	2
9530	人工智能？有点意思啊	2
11488	我生朋友的气你能继承我的情绪吗？	0
13147	你知识那么多有什么用？	0
10647	第二阶段的你去哪了？	0
9356	看完书，就和你说说话	0
12117	你可以为我的相机店做推广吗？	0
13795	稍微饱经风霜的老人都比你知道的多	1
8170	我能出门吗？	0
5987	你能赚几个钱？	1
5877	感觉你就知道聊天	1
9477	很棒，那你是怎样引领呢？	2
10296	秘密AI是什么鬼？	0
13030	你该不会是个骗子吗？	1
13514	我不要你。	1
13362	我才不信有人能延续灵魂呢	1
9367	刚去忙了，和我说说话吧	0
9227	你在干啥？	0
5684	你没有身体，要怎么在生活中陪伴我呢？	0
9447	你这么没用，懒得理你	1
9333	晚上来唠唠嗑	0
